City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Tarakan,ID,2022-10-01 18:51:52,3.3,117.6333,79.02,82,100,4.45
298,Isangel,VU,2022-10-01 18:51:53,-19.55,169.2667,75.25,88,21,0.94
299,Lebu,CL,2022-10-01 18:51:53,-37.6167,-73.65,57.04,68,0,12.3
300,Kandrian,PG,2022-10-01 18:51:53,-6.2167,149.55,75.43,92,80,5.46
301,Kalmar,SE,2022-10-01 18:51:53,56.6616,16.3616,51.73,89,40,4.61
302,Upernavik,GL,2022-10-01 18:51:53,72.7868,-56.1549,22.69,85,23,4.83
303,Lata,PT,2022-10-01 18:51:54,40.1629,-8.3327,62.24,57,71,2.39
304,Geraldton,AU,2022-10-01 18:47:08,-28.7667,114.6,52.21,93,29,5.75
305,San Jeronimito,MX,2022-10-01 18:51:54,17.55,-101.3333,85.8,66,81,4.72
306,Buala,SB,2022-10-01 18:51:54,-8.145,159.5921,79.16,81,47,4.07
307,Montes Claros,BR,2022-10-01 18:51:54,-16.735,-43.8617,92.98,24,40,4.61
308,Qujing,CN,2022-10-01 18:51:55,25.4833,103.7833,60.22,94,90,4.21
309,Boyolangu,ID,2022-10-01 18:51:55,-8.1181,111.8935,75.42,94,98,3.44
310,Tautira,PF,2022-10-01 18:51:55,-17.7333,-149.15,76.69,71,1,8.61
311,Miraflores,MX,2022-10-01 18:51:56,19.2167,-98.8083,70.03,39,95,3.85
312,Imbituba,BR,2022-10-01 18:51:56,-28.24,-48.6703,68.0,73,19,9.26
313,Biryusinsk,RU,2022-10-01 18:51:56,55.9634,97.8235,27.79,98,99,6.22
314,Cayenne,GF,2022-10-01 18:51:56,4.9333,-52.3333,89.64,58,0,17.27
315,Souillac,MU,2022-10-01 18:51:56,-20.5167,57.5167,71.98,68,75,14.97
316,Buraydah,SA,2022-10-01 18:51:57,26.326,43.975,84.65,14,0,10.8
317,Yurla,RU,2022-10-01 18:51:57,59.3259,54.3223,42.19,87,100,7.07
318,Antofagasta,CL,2022-10-01 18:51:57,-23.65,-70.4,60.08,62,7,8.43
319,Saint-Francois,FR,2022-10-01 18:51:57,46.4154,3.9054,65.64,82,100,8.05
320,Arroio Grande,BR,2022-10-01 18:51:58,-32.2375,-53.0869,64.92,68,84,8.19
321,College,US,2022-10-01 18:51:58,64.8569,-147.8028,50.2,89,75,4.61
322,Kijang,KR,2022-10-01 18:52:58,35.2442,129.2139,65.93,58,90,2.08
323,Kasama,ZM,2022-10-01 18:52:59,-10.2129,31.1808,72.79,27,15,7.34
324,Kutum,SD,2022-10-01 18:52:59,14.2,24.6667,85.69,19,60,6.98
325,Kaduna,NG,2022-10-01 18:52:59,10.5222,7.4383,74.23,82,95,4.52
326,Abu Kamal,SY,2022-10-01 18:53:00,34.4506,40.9171,83.84,17,0,7.9
327,Hengshui,CN,2022-10-01 18:53:00,37.7322,115.7011,65.14,95,100,9.31
328,Pemberton,CA,2022-10-01 18:53:00,50.3164,-122.8027,69.49,42,7,0.31
329,Babushkin,RU,2022-10-01 18:53:00,51.7122,105.8647,32.41,74,81,16.22
330,Granada,ES,2022-10-01 18:53:01,37.25,-3.25,62.29,35,5,6.64
331,Grindavik,IS,2022-10-01 18:48:42,63.8424,-22.4338,48.15,93,100,24.16
332,Grand Gaube,MU,2022-10-01 18:53:01,-20.0064,57.6608,72.0,71,14,3.0
333,Carutapera,BR,2022-10-01 18:53:01,-1.195,-46.02,84.85,65,100,11.5
334,Yar-Sale,RU,2022-10-01 18:53:01,66.8333,70.8333,32.49,72,99,13.8
335,Krasnoselkup,RU,2022-10-01 18:53:02,65.7,82.4667,28.29,81,100,9.84
336,Ribeirao,BR,2022-10-01 18:53:02,-8.5144,-35.3778,78.64,61,6,10.29
337,Oranjemund,NA,2022-10-01 18:50:03,-28.55,16.4333,57.25,89,6,7.94
338,Chiang Klang,TH,2022-10-01 18:53:02,19.2938,100.8617,73.58,99,100,1.34
339,Sulangan,PH,2022-10-01 18:53:02,11.1373,123.7228,82.76,77,37,10.63
340,Kiunga,PG,2022-10-01 18:53:03,-6.1219,141.2906,72.86,100,100,2.82
341,Tazovskiy,RU,2022-10-01 18:53:03,67.4667,78.7,30.27,73,100,11.95
342,Bereda,ES,2022-10-01 18:53:03,43.2686,-7.5406,61.14,89,24,2.33
343,Cabedelo,BR,2022-10-01 18:53:03,-6.9811,-34.8339,84.87,68,40,15.57
344,Balikpapan,ID,2022-10-01 18:53:04,-1.2675,116.8289,77.99,94,75,2.3
345,Tsevie,TG,2022-10-01 18:53:04,6.4261,1.2133,77.88,91,96,5.99
346,Sola,VU,2022-10-01 18:53:05,-13.8833,167.55,79.75,77,17,10.02
347,Meadow Lake,US,2022-10-01 18:53:05,34.8014,-106.5436,79.3,33,0,7.85
348,Vostok,RU,2022-10-01 18:53:05,46.4856,135.8833,38.82,95,50,3.91
349,Elat,IL,2022-10-01 18:53:05,29.5581,34.9482,93.04,24,0,11.5
350,Sangar,RU,2022-10-01 18:53:05,63.9242,127.4739,19.81,89,71,2.06
351,Karratha,AU,2022-10-01 18:53:06,-20.7377,116.8463,72.25,81,0,14.16
352,Dhanwar,IN,2022-10-01 18:52:20,24.4167,85.9833,80.02,72,99,6.04
353,The Pas,CA,2022-10-01 18:53:06,53.8251,-101.2541,55.42,47,0,8.05
354,Iqaluit,CA,2022-10-01 18:53:06,63.7506,-68.5145,33.53,69,75,26.46
355,Roald,NO,2022-10-01 18:53:06,62.5833,6.1333,55.17,93,75,0.0
356,Vanimo,PG,2022-10-01 18:53:07,-2.6741,141.3028,76.53,90,68,4.43
357,Key West,US,2022-10-01 18:53:07,24.5557,-81.7826,84.0,66,21,8.99
358,Burayevo,RU,2022-10-01 18:53:07,55.8407,55.4083,44.82,67,94,12.68
359,Ca Mau,VN,2022-10-01 18:53:07,9.1769,105.15,76.69,93,100,1.59
360,Ostrovnoy,RU,2022-10-01 18:53:07,68.0531,39.5131,36.52,97,100,10.42
361,Fairbanks,US,2022-10-01 18:53:08,64.8378,-147.7164,49.23,89,100,4.61
362,Avera,US,2022-10-01 18:53:08,33.194,-82.5271,76.51,42,73,7.38
363,Necochea,AR,2022-10-01 18:53:08,-38.5473,-58.7368,70.84,45,70,5.55
364,Cary,US,2022-10-01 18:53:08,35.7915,-78.7811,64.87,85,96,3.0
365,Moussoro,TD,2022-10-01 18:53:08,13.6408,16.4901,96.53,20,10,4.43
366,Hamilton,US,2022-10-01 18:53:08,39.1834,-84.5333,75.25,41,1,7.0
367,Ambon,ID,2022-10-01 18:53:09,-3.6954,128.1814,75.34,94,40,5.75
368,Pocone,BR,2022-10-01 18:53:09,-16.2567,-56.6228,97.9,31,100,1.41
369,Nome,US,2022-10-01 18:54:09,64.5011,-165.4064,31.15,87,2,5.7
370,Porto Walter,BR,2022-10-01 18:54:09,-8.2686,-72.7439,96.58,32,52,3.18
371,Weligama,LK,2022-10-01 18:54:10,5.9667,80.4167,78.93,84,90,14.56
372,Mbini,GQ,2022-10-01 18:54:10,1.574,9.6134,76.51,87,100,7.09
373,Porangatu,BR,2022-10-01 18:54:10,-13.4408,-49.1486,101.64,17,32,4.92
374,Khash,IR,2022-10-01 18:54:11,28.2211,61.2158,70.54,16,0,8.46
375,Bubaque,GW,2022-10-01 18:54:11,11.2833,-15.8333,81.45,76,63,11.97
376,San Quintin,MX,2022-10-01 18:54:11,30.4833,-115.95,71.6,65,0,11.16
377,Franklin,US,2022-10-01 18:54:12,39.9667,-83.0166,66.11,56,0,14.97
378,Kosh-Agach,RU,2022-10-01 18:54:12,50.0,88.6667,16.47,47,2,1.25
379,Vila,PT,2022-10-01 18:53:00,42.0304,-8.1588,57.7,75,100,1.52
380,Muskogee,US,2022-10-01 18:54:12,35.5834,-95.3336,85.35,27,50,3.85
381,Paracatu,BR,2022-10-01 18:54:13,-17.2222,-46.8747,91.42,30,24,1.5
382,Hun,LY,2022-10-01 18:54:13,29.1268,15.9477,92.28,15,0,9.86
383,Aldan,RU,2022-10-01 18:54:13,58.6031,125.3894,31.96,98,100,5.68
384,Severo-Kurilsk,RU,2022-10-01 18:54:13,50.6789,156.125,44.91,82,100,14.52
385,Byron Bay,AU,2022-10-01 18:54:13,-28.65,153.6167,55.36,88,100,11.5
386,Vila Franca Do Campo,PT,2022-10-01 18:54:14,37.7167,-25.4333,72.01,80,82,11.27
387,Coquimbo,CL,2022-10-01 18:54:14,-29.9533,-71.3436,60.53,77,40,4.61
388,Maraba,BR,2022-10-01 18:54:14,-5.3686,-49.1178,100.58,28,20,8.05
389,Emmett,US,2022-10-01 18:54:14,43.8735,-116.4993,70.63,49,5,1.01
390,Yanam,IN,2022-10-01 18:54:15,16.7333,82.2167,73.99,99,100,4.76
391,Tura,IN,2022-10-01 18:54:15,25.5198,90.2201,75.16,93,81,3.27
392,Hohoe,GH,2022-10-01 18:54:15,7.1518,0.4736,74.1,94,95,3.87
393,Namibe,AO,2022-10-01 18:54:15,-15.1961,12.1522,68.63,88,100,12.66
394,Bang Krathum,TH,2022-10-01 18:54:15,16.5783,100.3003,74.91,98,100,3.56
395,Czechowice-Dziedzice,PL,2022-10-01 18:54:15,49.9134,19.0048,53.87,83,100,14.97
396,Baza,ES,2022-10-01 18:54:16,37.4907,-2.7726,66.42,45,5,8.01
397,Beatrice,US,2022-10-01 18:54:16,40.2681,-96.747,79.18,27,0,10.36
398,Merke,KZ,2022-10-01 18:54:16,42.8728,73.1786,45.93,37,5,3.6
399,Ayan,RU,2022-10-01 18:54:16,56.45,138.1667,36.23,56,100,9.82
400,Kavaratti,IN,2022-10-01 18:54:17,10.5669,72.642,81.41,76,97,16.37
401,Pedernales,DO,2022-10-01 18:54:17,18.0384,-71.744,84.88,67,100,11.07
402,Hambantota,LK,2022-10-01 18:52:37,6.1241,81.1185,79.14,89,40,10.36
403,Saskylakh,RU,2022-10-01 18:54:18,71.9167,114.0833,31.75,98,100,9.04
404,Codrington,AU,2022-10-01 18:54:18,-38.2667,141.9667,44.01,88,0,5.23
405,Tres Lagoas,BR,2022-10-01 18:54:19,-20.7511,-51.6783,87.91,41,2,6.4
406,Lewisporte,CA,2022-10-01 18:54:19,49.2499,-55.0482,64.11,81,100,13.09
407,Kawalu,ID,2022-10-01 18:54:19,-7.3817,108.2082,73.2,98,100,1.45
408,Katherine,AU,2022-10-01 18:54:19,-14.4667,132.2667,75.52,69,100,8.05
409,Katsuura,JP,2022-10-01 18:53:53,35.1333,140.3,69.98,83,9,11.03
410,Altay,CN,2022-10-01 18:54:20,47.8667,88.1167,26.53,39,0,5.03
411,Qostanay,KZ,2022-10-01 18:54:20,53.1667,63.5833,39.49,41,0,6.71
412,Caravelas,BR,2022-10-01 18:54:20,-17.7125,-39.2481,74.84,65,86,8.28
413,Dingle,PH,2022-10-01 18:54:20,10.9995,122.6711,76.1,93,28,6.49
414,Atherton,GB,2022-10-01 18:54:20,53.5237,-2.4935,57.42,86,10,9.86
415,Songea,TZ,2022-10-01 18:55:21,-10.6833,35.65,64.83,55,0,2.33
416,Kinel-Cherkassy,RU,2022-10-01 18:55:21,53.4706,51.4743,51.69,76,79,4.27
417,Batangafo,CF,2022-10-01 18:55:21,7.3008,18.2833,72.93,93,97,3.24
418,Port-Gentil,GA,2022-10-01 18:55:21,-0.7193,8.7815,76.96,88,40,5.75
419,Lazaro Cardenas,MX,2022-10-01 18:55:21,17.9583,-102.2,83.03,78,100,5.03
420,Rochegda,RU,2022-10-01 18:55:22,62.8,43.25,43.83,92,100,2.33
421,Kjollefjord,NO,2022-10-01 18:55:22,70.9457,27.3465,42.85,93,100,0.0
422,Casa Grande,US,2022-10-01 18:55:22,32.8795,-111.7573,92.79,34,39,5.01
423,Dharmadam,IN,2022-10-01 18:55:22,11.7833,75.4333,75.83,88,100,4.18
424,Tikapur,NP,2022-10-01 18:55:23,28.5,81.1333,74.91,76,0,3.96
425,Pecos,US,2022-10-01 18:55:23,31.4229,-103.4932,86.09,23,0,4.61
426,Haines Junction,CA,2022-10-01 18:55:23,60.7522,-137.5108,42.75,87,38,8.05
427,Sao Filipe,CV,2022-10-01 18:55:24,14.8961,-24.4956,79.25,78,20,11.36
428,Constitucion,CL,2022-10-01 18:55:24,-35.3333,-72.4167,63.48,65,18,2.37
429,Zhigansk,RU,2022-10-01 18:55:24,66.7697,123.3711,24.69,80,99,1.74
430,Pacifica,US,2022-10-01 18:55:24,37.6138,-122.4869,73.62,86,40,18.01
431,Biloela,AU,2022-10-01 18:55:25,-24.4167,150.5,61.93,84,65,2.35
432,Diepholz,DE,2022-10-01 18:55:25,52.6,8.3667,55.18,87,8,11.88
433,Altamont,US,2022-10-01 18:55:25,42.2068,-121.7372,67.89,44,1,3.0
434,Karatau,KZ,2022-10-01 18:55:25,43.1667,70.4667,40.17,27,0,5.19
435,Bacungan,PH,2022-10-01 18:55:25,9.9106,118.7022,78.85,94,20,6.91
436,Kitami,JP,2022-10-01 18:55:26,43.8031,143.8908,54.5,95,100,6.93
437,Puerto Del Rosario,ES,2022-10-01 18:55:26,28.5004,-13.8627,73.15,78,75,20.71
438,Stornoway,GB,2022-10-01 18:55:26,58.2093,-6.3865,51.76,90,75,10.36
439,Toora-Khem,RU,2022-10-01 18:55:27,52.4675,96.11,15.89,78,24,3.42
440,Cochrane,CA,2022-10-01 18:55:27,51.1834,-114.4687,67.75,54,0,3.44
441,Flic En Flac,MU,2022-10-01 18:55:27,-20.2742,57.3631,72.16,66,76,12.59
442,Khorixas,NA,2022-10-01 18:55:27,-20.3667,14.9667,75.69,24,4,7.78
443,Altamira,BR,2022-10-01 18:52:23,-3.2033,-52.2064,91.49,55,40,8.05
444,Etchoropo,MX,2022-10-01 18:55:28,26.7667,-109.6667,94.41,51,0,6.58
445,Rio Gallegos,AR,2022-10-01 18:55:28,-51.6226,-69.2181,51.85,24,20,19.57
446,Arlit,NE,2022-10-01 18:55:28,18.7369,7.3853,90.64,30,100,12.26
447,Trinidad,BO,2022-10-01 18:55:28,-14.8333,-64.9,93.18,40,20,3.44
448,Champerico,GT,2022-10-01 18:55:28,14.3,-91.9167,90.14,69,22,5.1
449,Constantine,DZ,2022-10-01 18:55:29,36.365,6.6147,63.81,72,20,8.05
450,Yerbogachen,RU,2022-10-01 18:55:29,61.2767,108.0108,25.61,81,89,4.21
451,Havoysund,NO,2022-10-01 18:55:29,70.9963,24.6622,43.03,69,25,8.9
452,Chivilcoy,AR,2022-10-01 18:55:29,-34.8957,-60.0167,79.03,22,100,4.09
453,Novikovo,RU,2022-10-01 18:55:29,51.1537,37.8879,61.93,78,100,9.44
454,Santa Maria,BR,2022-10-01 18:55:30,-29.6842,-53.8069,70.9,53,75,5.75
455,Liberty,US,2022-10-01 18:55:30,31.8335,-81.5004,84.27,41,0,13.8
456,Limbe,CM,2022-10-01 18:55:30,4.0242,9.2149,76.82,89,100,7.29
457,Buzmeyin,TM,2022-10-01 18:55:30,38.0507,58.2056,65.93,30,20,0.0
458,Oktyabrskiy,RU,2022-10-01 18:55:30,54.4815,53.471,46.45,60,62,8.01
459,Laukaa,RU,2022-10-01 18:55:31,58.7372,29.8453,42.96,87,100,2.39
460,Huntsville,US,2022-10-01 18:55:31,34.7304,-86.5861,79.45,42,0,9.22
461,Kirakira,SB,2022-10-01 18:55:31,-10.4544,161.9205,78.03,83,91,4.79
462,Sao Joao Da Barra,BR,2022-10-01 18:56:31,-21.6403,-41.0511,75.29,71,85,13.73
463,Kudeyevskiy,RU,2022-10-01 18:56:32,54.8758,56.7567,44.04,72,100,6.53
464,Tuatapere,NZ,2022-10-01 18:56:32,-46.1333,167.6833,35.46,94,45,3.85
465,Mecca,SA,2022-10-01 18:56:33,21.4267,39.8261,84.4,57,0,0.94
466,Birjand,IR,2022-10-01 18:56:33,32.8663,59.2211,66.67,22,0,9.22
467,Ano Mera,GR,2022-10-01 18:56:33,37.45,25.4,79.54,57,0,9.15
468,Sibolga,ID,2022-10-01 18:56:33,1.7427,98.7792,76.12,93,100,2.42
469,Gap,FR,2022-10-01 18:56:34,44.6667,6.0,39.83,91,100,5.08
470,Shieli,KZ,2022-10-01 18:56:34,44.1667,66.75,47.14,23,0,20.42
471,Perelyub,RU,2022-10-01 18:56:34,51.8667,50.3667,61.25,52,91,10.11
472,Pisco,PE,2022-10-01 18:56:34,-13.7,-76.2167,68.05,60,0,8.05
473,Mogadishu,SO,2022-10-01 18:56:34,2.0371,45.3438,77.0,84,94,18.32
474,Lerwick,GB,2022-10-01 18:56:35,60.1545,-1.1494,53.6,86,44,20.07
475,San Juan,AR,2022-10-01 18:56:35,-31.5375,-68.5364,79.93,19,0,5.46
476,Luderitz,NA,2022-10-01 18:56:35,-26.6481,15.1594,59.59,77,0,10.27
477,Cozumel,MX,2022-10-01 18:56:35,20.5083,-86.9458,86.07,64,20,6.91
478,Palimbang,PH,2022-10-01 18:52:16,6.2106,124.1894,78.28,84,56,3.87
479,Taybad,IR,2022-10-01 18:56:36,34.74,60.7756,65.28,21,0,19.06
480,Santa Maria Del Oro,MX,2022-10-01 18:56:01,25.9333,-105.3667,78.15,33,6,7.87
481,Acapulco,MX,2022-10-01 18:56:36,16.8634,-99.8901,84.04,73,27,5.99
482,Beringovskiy,RU,2022-10-01 18:56:36,63.05,179.3167,40.8,86,100,23.42
483,Lompoc,US,2022-10-01 18:56:36,34.6391,-120.4579,76.01,83,100,5.75
484,Elko,US,2022-10-01 18:56:37,41.0002,-115.5012,63.73,37,31,3.0
485,Calama,CL,2022-10-01 18:53:31,-22.4667,-68.9333,73.89,4,0,21.85
486,Pitsunda,GE,2022-10-01 18:56:37,43.1592,40.3378,64.58,67,23,3.56
487,Choix,MX,2022-10-01 18:56:37,26.7092,-108.3219,92.61,34,0,3.58
488,Salinopolis,BR,2022-10-01 18:56:37,-0.6136,-47.3561,83.41,70,69,13.58
489,Ituango,CO,2022-10-01 18:56:38,7.1712,-75.764,71.91,77,100,1.77
490,Tateyama,JP,2022-10-01 18:56:38,34.9833,139.8667,70.11,82,28,10.13
491,Marienburg,PL,2022-10-01 18:56:38,54.0359,19.0266,54.88,76,100,11.74
492,Kibre Mengist,ET,2022-10-01 18:56:38,5.8833,38.9833,61.12,85,95,2.51
493,Ouallam,NE,2022-10-01 18:56:38,14.3188,2.0866,90.99,42,54,10.65
494,Ahar,IR,2022-10-01 18:56:39,38.4774,47.0699,56.34,49,0,4.41
495,Boralday,KZ,2022-10-01 18:56:39,43.3578,76.8594,35.46,38,40,2.24
496,Vermilion,US,2022-10-01 18:56:40,40.1667,-87.7506,74.55,34,0,14.0
497,Dryden,CA,2022-10-01 18:56:40,49.7833,-92.7503,48.49,87,100,8.05
498,Peniche,PT,2022-10-01 18:56:40,39.3558,-9.3811,69.3,68,99,13.04
499,Oranzherei,RU,2022-10-01 18:56:40,45.8476,47.5663,67.71,68,40,8.5
500,Staryy Nadym,RU,2022-10-01 18:56:40,65.6118,72.6842,30.06,66,100,13.09
501,Magadan,RU,2022-10-01 18:56:41,59.5667,150.8,32.25,59,100,7.81
502,San Cristobal,VE,2022-10-01 18:56:42,7.7669,-72.225,84.38,51,36,10.11
503,Sept-Iles,CA,2022-10-01 18:56:42,50.2001,-66.3821,53.06,45,20,12.66
504,Waw,SS,2022-10-01 18:56:42,7.7029,27.9953,76.95,73,5,1.45
505,Zhezkazgan,KZ,2022-10-01 18:56:43,47.8043,67.7144,37.06,30,0,10.18
506,Kilkenny,IE,2022-10-01 18:56:43,52.6542,-7.2522,57.72,85,100,4.0
507,Ahipara,NZ,2022-10-01 18:57:43,-35.1667,173.1667,59.02,94,99,6.96
508,Teguldet,RU,2022-10-01 18:57:43,57.3064,88.1667,25.79,94,31,3.29
509,Honningsvag,NO,2022-10-01 18:57:44,70.9821,25.9704,42.55,70,100,8.05
510,Manyoni,TZ,2022-10-01 18:57:44,-5.7467,34.8382,70.16,54,7,9.86
511,Kilindoni,TZ,2022-10-01 18:57:44,-7.9139,39.6668,75.0,74,0,9.93
512,Peterhead,GB,2022-10-01 18:57:44,57.5058,-1.7981,52.45,76,9,12.5
513,Kalga,RU,2022-10-01 18:57:44,50.9251,118.898,34.43,79,56,7.56
514,Fuerte Olimpo,PY,2022-10-01 18:57:45,-21.0415,-57.8738,89.47,38,41,5.55
515,Boa Vista,BR,2022-10-01 18:57:45,2.8197,-60.6733,94.98,36,40,5.75
516,Myskhako,RU,2022-10-01 18:57:45,44.6714,37.7433,64.18,75,99,4.29
517,Rocha,UY,2022-10-01 18:57:45,-34.4833,-54.3333,63.37,61,44,8.88
518,Kresek,ID,2022-10-01 18:57:46,-6.1314,106.3797,81.55,79,82,2.82
519,Tursunzoda,TJ,2022-10-01 18:57:46,38.5144,68.2333,66.6,30,10,4.9
520,Samana,DO,2022-10-01 18:57:46,19.2056,-69.3369,88.02,74,75,9.22
521,Palauig,PH,2022-10-01 18:57:46,15.435,119.9045,79.63,77,7,3.36
522,Samarskoye,RU,2022-10-01 18:57:46,46.9336,39.6814,72.84,73,100,2.75
523,Praia Da Vitoria,PT,2022-10-01 18:57:47,38.7333,-27.0667,73.76,78,20,17.36
524,Fereydun Kenar,IR,2022-10-01 18:57:47,36.6864,52.5225,73.96,68,0,9.4
525,Saint Anthony,US,2022-10-01 18:57:47,45.0205,-93.218,71.65,53,68,4.0
526,Sulzbach-Rosenberg,DE,2022-10-01 18:57:47,49.4983,11.7517,54.39,96,100,12.17
527,Jizan,SA,2022-10-01 18:57:47,17.3333,42.6667,88.74,55,0,5.21
528,Teya,RU,2022-10-01 18:57:48,60.3778,92.6267,26.78,95,100,2.62
529,Hongjiang,CN,2022-10-01 18:57:48,27.11,109.9956,74.16,92,22,3.78
530,Rosa Zarate,EC,2022-10-01 18:57:48,0.3333,-79.4667,92.25,44,87,2.08
531,Atasu,KZ,2022-10-01 18:57:49,48.6814,71.6433,33.75,38,0,7.81
532,Maniitsoq,GL,2022-10-01 18:53:37,65.4167,-52.9,35.01,84,99,5.66
533,Svetlogorsk,BY,2022-10-01 18:57:50,52.6333,29.7333,52.47,85,100,3.76
534,Mendeleyevo,RU,2022-10-01 18:57:50,56.0333,37.2167,56.98,94,75,8.95
535,Tucurui,BR,2022-10-01 18:57:51,-3.7661,-49.6725,94.77,34,100,1.48
536,Helena,US,2022-10-01 18:57:51,46.5927,-112.0361,52.32,93,100,5.01
537,Flinders,AU,2022-10-01 18:57:52,-34.5833,150.8552,51.19,92,43,3.0
538,Berdigestyakh,RU,2022-10-01 18:57:52,62.0989,126.6992,23.32,70,100,5.06
539,Makakilo City,US,2022-10-01 18:57:52,21.3469,-158.0858,81.99,70,6,7.78
540,Sambava,MG,2022-10-01 18:57:53,-14.2667,50.1667,69.13,80,10,9.6
541,Tabas,IR,2022-10-01 18:57:53,33.5959,56.9244,79.92,17,0,5.01
542,Marrakesh,MA,2022-10-01 18:57:54,31.6315,-8.0083,82.47,32,40,12.66
543,Male,MV,2022-10-01 18:55:02,4.1748,73.5089,82.35,89,75,16.11
544,Chara,RU,2022-10-01 18:57:55,56.9064,118.2631,27.68,82,100,6.58
545,Sabya,SA,2022-10-01 18:57:56,17.1495,42.6254,89.22,58,1,5.75
546,Strezhevoy,RU,2022-10-01 18:57:56,60.7333,77.5889,26.87,84,28,4.72
547,Najran,SA,2022-10-01 18:57:57,17.4924,44.1277,77.65,16,0,3.67
548,Gouyave,GD,2022-10-01 18:58:57,12.1646,-61.7296,86.77,74,20,20.71
549,Rodding,DK,2022-10-01 18:58:57,55.3657,9.0632,55.6,87,2,9.22
550,Nova Lima,BR,2022-10-01 18:58:57,-19.9856,-43.8467,86.34,48,75,4.61
551,Tuni,IN,2022-10-01 18:58:57,17.35,82.55,76.89,92,100,5.5
552,Platteville,US,2022-10-01 18:58:58,42.7342,-90.4785,69.51,34,0,4.61
553,Atar,MR,2022-10-01 18:58:58,20.5169,-13.0499,87.15,23,0,9.55
554,Taltal,CL,2022-10-01 18:58:58,-25.4,-70.4833,64.06,64,24,6.87
555,Novovarshavka,RU,2022-10-01 18:58:59,54.1721,74.6946,31.91,71,13,3.56
556,Marang,MY,2022-10-01 18:58:59,5.2056,103.2059,78.71,85,100,7.25
557,Camacha,PT,2022-10-01 18:58:59,33.0833,-16.3333,69.22,68,40,14.97
558,Rockport,US,2022-10-01 18:58:59,28.0206,-97.0544,84.24,45,0,9.22
559,Bodden Town,KY,2022-10-01 18:59:00,19.2833,-81.25,87.8,58,20,11.5
560,Caxito,AO,2022-10-01 18:59:00,-8.5785,13.6643,77.13,79,15,7.2
561,Talnakh,RU,2022-10-01 18:59:00,69.4865,88.3972,29.21,97,100,5.41
562,Tayoltita,MX,2022-10-01 18:59:00,24.0833,-105.9333,84.56,44,92,5.41
563,Nizhniy Kuranakh,RU,2022-10-01 18:59:00,58.8353,125.4869,33.04,98,100,2.57
564,Cowra,AU,2022-10-01 18:59:01,-33.8333,148.6833,41.99,92,32,4.61
565,Richards Bay,ZA,2022-10-01 18:59:01,-28.783,32.0377,70.36,82,100,14.85
566,Kaeo,NZ,2022-10-01 18:59:01,-35.1,173.7833,61.32,97,90,6.55
567,Khani,GE,2022-10-01 18:59:01,41.9563,42.9566,53.17,66,5,4.79
568,Liverpool,GB,2022-10-01 18:59:01,53.4106,-2.9779,57.81,81,40,10.36
569,Topchikha,RU,2022-10-01 18:59:02,52.8192,83.1185,28.78,87,14,4.27
570,Las Vegas,US,2022-10-01 18:59:02,36.175,-115.1372,88.27,21,0,4.0
